"type","shuffID","terrwarm","terrcool","marwarm","marcool","freshwarm","freshcool"
"null",1,0.000323098858787405,0.000201226580703726,0.000230140941379836,-0.000598156082277879,-0.00100817880973673,-0.000675270067620607
"null",2,-0.000322452086124828,-0.000535415142786194,-9.55851918391371e-05,0.00016963905839589,0.0014416723513216,-0.000664514143405092
"null",3,8.85419862704079e-05,0.000715673273550473,-3.0828240706021e-05,-0.000146917252276245,0.000242044890063977,-0.000356310240211566
"null",11,0.000764546957253306,0.00205856995513942,0.000330284970219721,0.000255429026453282,0.00148369952712307,-0.00448598934312315
"null",12,-0.000179421095224277,0.00402482293758288,-0.000529792237949791,-0.000344594348318365,0.00218980312404653,-3.7882096764552e-05
"null",13,-1.74548198283281e-05,-0.000623301823841289,0.000297253433392931,0.000178334439354049,-0.00313218553053444,-0.000609106033727899
"null",21,-1.76610070959649e-05,-0.000658273113408017,3.44495378988962e-05,-0.000173378816041139,-0.0033962510801503,0.0059309419674913
"null",22,-0.000627979439204675,0.000183821512682179,0.000233322488289319,0.000239942586578529,-0.000454611962443902,-0.00152602184909626
"null",23,0.000798148255461366,-0.000241400031075125,2.25466799890963e-05,0.00027441137804096,-0.00178478458344477,0.00614648357740875
"null",31,0.00160811501323067,0.000833144828352776,-2.22386651947005e-05,0.000330111584840875,-0.00700940836399717,0.00277403091618957
"null",32,0.00075864030719173,-0.00106240596023784,0.000382997698678163,0.000379740864368983,0.0021353414458112,-0.00507617920177008
"null",33,-1.58626083721876e-05,0.000534148921594994,-0.000150554877044141,-0.000148501343455546,-0.000385729117536277,-0.00149260072899623
"null",41,0.000225743237449721,-0.000509717810317413,0.000139575750058058,-6.39698941482869e-05,0.000144894864018193,-0.000440051657202389
"null",42,-0.000449821360376264,0.000884876121217986,0.000436301844499291,4.17326130422039e-05,0.000566557443449452,-0.00318538400847987
"null",43,-0.000539346457180129,0.000921574537439038,-0.000194948939242496,-0.0001140441013158,0.000813199759733302,0.000440237417257134
"null",51,-0.000551225002071549,-0.000674642548921235,-0.000195958499497245,-0.000139893798539124,-0.00313614904047729,-0.00335849989832774
"null",52,-0.000327413234778101,0.000515319226090239,-0.0002031467209995,2.26903165750807e-05,-0.00209092347043204,0.00181885110803827
"null",53,-0.000697310086163418,0.000108253773778438,0.000234085996621574,0.000226688882815493,-0.00231681259680219,0.000326951303231297
"null",61,-0.00112714609021124,0.00181848193018964,-0.000113184763953343,0.000315645026367362,0.00498065685301218,0.000667047199096378
"null",62,-0.000480426121744388,0.000484067394222181,-0.000239077431008726,-5.97159188785871e-05,-0.00520151633359493,0.00754403902169884
"null",63,0.00044074214568918,0.00163707389693291,0.000267083732727226,0.000208510858297624,0.00592779889203876,-5.67617582320238e-05
"null",71,0.000151499009230536,0.000377279709179236,0.000351443599988185,0.000175149972220765,0.00932855736115007,0.0016061547373114
"null",72,0.000636226709447131,-0.00105261333557413,-8.34133287593757e-05,0.000132921504051144,-0.0039203932323647,0.00303919045771922
"null",73,-0.00104775844730658,0.000529590478126543,-0.000111916275166397,0.000432476477562022,0.000633139654619795,0.00464252206850246
"null",81,0.000779929726353866,-0.000524580152146821,-0.000208873148163612,-0.000209603748365202,-0.00249433605705141,0.00803303664466436
"null",82,0.000645488023529635,0.00147491628327471,-0.00051114396977746,0.000352086106858029,-0.00267100615390659,-0.000757465108120641
"null",83,-2.44555136420981e-05,0.000280957255615971,0.00034837153701972,-7.40264746351786e-05,-0.00234596964431922,-0.000368897980270217
"null",91,-0.000881183917553701,0.000790138917213837,0.000332625875464059,-0.000165472449646315,-0.0043399422650757,0.00144494023145976
"null",92,-0.00047556048162809,0.00081316410320211,-5.70216935814882e-05,1.33624584482787e-05,-0.00431614170494351,0.00951690723560433
"null",93,0.000986730908749907,-0.000109792692153134,-0.000418274496563108,0.000419201130327214,-0.0058966711384919,-0.00594852857483233
"null",101,0.000530746808103122,0.000521789635313249,1.85143446108336e-05,-9.28487440596216e-07,-0.00388999707997678,-0.00111443230567208
"null",102,0.000780068960531313,5.1406158730275e-05,-0.000117814140359769,-0.000147111455993984,0.00454537778059881,0.000964771644329716
"null",103,-8.3587263219173e-05,0.00103737696631886,4.26003848603365e-05,3.57830429945199e-05,-0.000117659171921337,0.000512973679732082
"null",111,0.000360263565557556,-5.47252009165384e-05,2.77431101070212e-05,0.000268873347752621,-0.000633585731439035,0.00102072176630138
"null",112,0.00155483604653356,-0.00219200229235141,0.000162009094075516,0.00046929769000115,0.00740885181726174,-0.00393006096619603
"null",113,-0.00110397307745577,0.000806688662080026,-1.05426597189155e-05,-8.79705795076603e-05,0.00282433551334672,0.00557320293244387
"null",121,-0.00049255227822727,0.000646873288821206,6.95147285942263e-05,-0.000202158177225392,0.00277962184347195,-0.00168515823505969
"null",122,-0.000459305421639139,0.00169775898062757,-0.000111707905606586,-0.000186493006109565,-0.00467579134313321,-0.00723102509279253
"null",123,-0.00053002157746148,-0.000447101761342183,1.84602098411298e-05,-9.10422566402811e-06,1.72017369304018e-06,-0.000471351654859656
"null",131,6.03365511939579e-05,0.000361739706124766,0.00027973425038943,-0.000162949303278158,0.00623734386279902,-0.00386814398688184
"null",132,-0.00100999130258265,0.00141129366877321,-0.000774018882904745,0.000397823301149193,-0.0112009373853143,0.000216810550046177
"null",133,0.000860554575224709,-0.000340659431636044,-7.46107593054986e-05,-0.000114709462311899,0.00184576244107239,0.000841689817332968
"null",141,-0.00142922211443904,0.00132684299565204,-0.000280794499222426,-0.0002039474007946,-0.000442005443521241,0.0061067023097719
"null",142,-0.000522336599079036,-0.000585096461522314,0.00027021285739413,-1.84301585917836e-05,0.00658134289780464,-0.00292866829160882
"null",143,-0.0012449043077882,0.000411069717637154,-1.14467616274335e-05,0.0002432343818343,-0.00319107006302921,-0.00053300869787408
"null",151,-0.00146621009035013,0.000222542689203063,0.000103514336828072,4.82060929511622e-05,0.00235156057130838,0.00392388150096205
"null",152,0.000938491694539681,-0.000557299103201967,0.000339348559359407,0.000139858854768296,0.00377494396511604,0.000858634680687135
"null",153,-0.000392861646862495,-0.00126148545476695,6.51490665023666e-05,6.6757286283795e-05,0.00236311754619559,-0.00378463820565443
"null",161,-0.000350580868722091,-1.90769918968351e-05,0.000498264983722638,6.81749889682743e-05,-0.000848919030971264,-0.00178317526043773
"null",162,0.000905248613040954,-0.000610150549299196,7.86180785876658e-05,0.000388001403212291,0.00211700548697939,-0.00197825930806866
"null",163,-0.000249662011281058,0.000213755399102234,0.000268324533516633,0.000176280683640668,0.0014069491806381,-0.000475408980707332
"null",171,6.93101774936931e-05,-0.000420970045478429,-4.09878136526036e-05,-0.000309345846774731,-0.000140423546838716,-0.00103301378327722
"null",172,0.000269344440714456,-0.000460192055725352,-0.000370562264056774,-6.34103686873331e-05,0.000344989494776416,0.00562372705495446
